<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20131212;00:00;10069.0000000;10160.0000000;9928.0000000;10001.0000000;204510
20131213;00:00;10001.0000000;10097.0000000;9966.0000000;10030.0000000;323763
20131216;00:00;10023.0000000;10148.0000000;9921.0000000;10130.0000000;432921
20131217;00:00;10135.0000000;10229.0000000;10108.0000000;10171.0000000;468853
20131218;00:00;10185.0000000;10343.0000000;10001.0000000;10273.0000000;413887
20131219;00:00;10275.0000000;10370.0000000;10231.0000000;10329.0000000;523013
20131220;00:00;10330.0000000;10375.0000000;10275.0000000;10364.0000000;411896
20131223;00:00;10365.0000000;10404.0000000;10313.0000000;10365.0000000;312118
20131224;00:00;10365.0000000;10372.0000000;10298.0000000;10324.0000000;220280
20131225;00:00;10326.0000000;10337.0000000;10249.0000000;10260.0000000;109042
20131226;00:00;10267.0000000;10342.0000000;10256.0000000;10310.0000000;122301
20131227;00:00;10318.0000000;10343.0000000;10158.0000000;10182.0000000;174022
20131230;00:00;10175.0000000;10272.0000000;10166.0000000;10255.0000000;149416
20140106;00:00;10254.0000000;10254.0000000;9883.0000000;9901.0000000;225299
20140108;00:00;9910.0000000;10037.0000000;9875.0000000;9904.0000000;250444
20140109;00:00;9904.0000000;9975.0000000;9805.0000000;9840.0000000;344856
20140110;00:00;9845.0000000;10037.0000000;9841.0000000;10012.0000000;351421
20140113;00:00;10010.0000000;10109.0000000;9975.0000000;9984.0000000;383218
20140114;00:00;9985.0000000;10057.0000000;9918.0000000;10056.0000000;487686
20140115;00:00;10052.0000000;10196.0000000;10030.0000000;10186.0000000;441192
20140116;00:00;10185.0000000;10239.0000000;10057.0000000;10090.0000000;450086
20140117;00:00;10096.0000000;10213.0000000;10073.0000000;10157.0000000;402327
20140120;00:00;10154.0000000;10285.0000000;10131.0000000;10267.0000000;349535
20140121;00:00;10274.0000000;10318.0000000;10227.0000000;10261.0000000;407045
20140122;00:00;10262.0000000;10346.0000000;10173.0000000;10341.0000000;398949
20140123;00:00;10331.0000000;10363.0000000;10112.0000000;10132.0000000;498525
20140124;00:00;10137.0000000;10184.0000000;9869.0000000;9905.0000000;641692
20140127;00:00;9901.0000000;9977.0000000;9784.0000000;9880.0000000;627924
20140128;00:00;9876.0000000;9937.0000000;9767.0000000;9835.0000000;510248
20140129;00:00;9843.0000000;9970.0000000;9636.0000000;9711.0000000;858353
20140130;00:00;9707.0000000;9735.0000000;9507.0000000;9619.0000000;722999
20140131;00:00;9616.0000000;9695.0000000;9504.0000000;9606.0000000;573414
20140203;00:00;9598.0000000;9655.0000000;9367.0000000;9384.0000000;541044
20140204;00:00;9381.0000000;9537.0000000;9376.0000000;9528.0000000;563862
20140205;00:00;9526.0000000;9650.0000000;9461.0000000;9634.0000000;555119
20140206;00:00;9634.0000000;9776.0000000;9623.0000000;9753.0000000;444777
20140207;00:00;9758.0000000;9790.0000000;9663.0000000;9738.0000000;497671
20140210;00:00;9741.0000000;9754.0000000;9573.0000000;9618.0000000;332758
20140211;00:00;9625.0000000;9722.0000000;9606.0000000;9714.0000000;336592
20140212;00:00;9715.0000000;9773.0000000;9667.0000000;9715.0000000;384871
20140213;00:00;9713.0000000;9713.0000000;9574.0000000;9698.0000000;438838
20140214;00:00;9695.0000000;9771.0000000;9611.0000000;9767.0000000;422390
20140217;00:00;9763.0000000;9855.0000000;9751.0000000;9782.0000000;372975
20140218;00:00;9787.0000000;9830.0000000;9670.0000000;9697.0000000;410015
20140219;00:00;9698.0000000;9712.0000000;9422.0000000;9437.0000000;598508
20140220;00:00;9432.0000000;9519.0000000;9387.0000000;9510.0000000;493293
20140221;00:00;9514.0000000;9588.0000000;9475.0000000;9562.0000000;412404
20140224;00:00;9552.0000000;9562.0000000;9429.0000000;9555.0000000;375372
20140225;00:00;9548.0000000;9573.0000000;9350.0000000;9444.0000000;459315
20140226;00:00;9448.0000000;9484.0000000;9201.0000000;9234.0000000;573100
20140227;00:00;9238.0000000;9273.0000000;8953.0000000;9060.0000000;766684
20140228;00:00;9061.0000000;9178.0000000;8910.0000000;9108.0000000;900172
20140303;00:00;9104.0000000;9104.0000000;7516.0000000;7944.0000000;1324530
20140304;00:00;7931.0000000;8391.0000000;7739.0000000;8186.0000000;1096073
20140305;00:00;8195.0000000;8277.0000000;8020.0000000;8157.0000000;598497
20140306;00:00;8159.0000000;8388.0000000;7233.0000000;8019.0000000;1058513
20140307;00:00;8020.0000000;8162.0000000;7825.0000000;7849.0000000;689069
20140311;00:00;7735.0000000;7849.0000000;7450.0000000;7460.0000000;44684
20140312;00:00;7480.0000000;7530.0000000;7060.0000000;7153.0000000;95271
20140313;00:00;7169.0000000;7288.0000000;6522.0000000;6600.0000000;348651
20140314;00:00;6622.0000000;7076.0000000;6322.0000000;7014.0000000;925656
20140317;00:00;7030.0000000;7545.0000000;6978.0000000;7529.0000000;1233912
20140318;00:00;7532.0000000;7917.0000000;7351.0000000;7789.0000000;1315617
20140319;00:00;7799.0000000;7997.0000000;7635.0000000;7680.0000000;1023631
20140320;00:00;7675.0000000;7812.0000000;7374.0000000;7416.0000000;1058093
20140321;00:00;7421.0000000;7636.0000000;7314.0000000;7525.0000000;1064673
20140324;00:00;7537.0000000;7787.0000000;7501.0000000;7571.0000000;812195
20140325;00:00;7575.0000000;8100.0000000;7527.0000000;8073.0000000;1124162
20140326;00:00;8075.0000000;8303.0000000;8000.0000000;8030.0000000;920638
20140327;00:00;8036.0000000;8128.0000000;7794.0000000;7930.0000000;941510
20140328;00:00;7930.0000000;8117.0000000;7889.0000000;7941.0000000;659506
20140331;00:00;7950.0000000;8312.0000000;7950.0000000;8302.0000000;755915
20140401;00:00;8305.0000000;8409.0000000;8215.0000000;8274.0000000;650779
20140402;00:00;8284.0000000;8350.0000000;8066.0000000;8263.0000000;675024
20140403;00:00;8259.0000000;8274.0000000;7963.0000000;8037.0000000;691507
20140404;00:00;8041.0000000;8233.0000000;7959.0000000;8051.0000000;709914
20140407;00:00;8044.0000000;8056.0000000;7710.0000000;7759.0000000;964176
20140408;00:00;7760.0000000;7868.0000000;7661.0000000;7809.0000000;991596
20140409;00:00;7809.0000000;7857.0000000;7620.0000000;7767.0000000;816187
20140410;00:00;7785.0000000;7893.0000000;7701.0000000;7709.0000000;938941
20140411;00:00;7703.0000000;7959.0000000;7650.0000000;7802.0000000;1144392
20140414;00:00;7791.0000000;7791.0000000;7556.0000000;7624.0000000;957465
20140415;00:00;7622.0000000;7680.0000000;7241.0000000;7377.0000000;976679
20140416;00:00;7377.0000000;7514.0000000;7206.0000000;7482.0000000;1169184
20140417;00:00;7481.0000000;7726.0000000;7332.0000000;7724.0000000;990524
20140418;00:00;7716.0000000;7754.0000000;7635.0000000;7664.0000000;456822
20140421;00:00;7661.0000000;7675.0000000;7466.0000000;7516.0000000;535250
20140422;00:00;7527.0000000;7549.0000000;7365.0000000;7406.0000000;608297
20140423;00:00;7405.0000000;7475.0000000;7310.0000000;7395.0000000;685798
20140424;00:00;7408.0000000;7424.0000000;6983.0000000;7113.0000000;1039366
20140425;00:00;7103.0000000;7115.0000000;6634.0000000;6686.0000000;1211517
20140428;00:00;6690.0000000;7207.0000000;6569.0000000;7177.0000000;2077140
20140429;00:00;7184.0000000;7243.0000000;7015.0000000;7089.0000000;989216
20140430;00:00;7089.0000000;7094.0000000;6920.0000000;7004.0000000;588553
20140502;00:00;6997.0000000;7025.0000000;6856.0000000;6937.0000000;422568
20140505;00:00;6927.0000000;7023.0000000;6875.0000000;6994.0000000;497618
20140506;00:00;7002.0000000;7229.0000000;6994.0000000;7140.0000000;705489
20140507;00:00;7137.0000000;7811.0000000;7110.0000000;7610.0000000;1229827
20140508;00:00;7625.0000000;7789.0000000;7521.0000000;7661.0000000;971942
20140512;00:00;7663.0000000;7765.0000000;7535.0000000;7685.0000000;784711
20140513;00:00;7687.0000000;7873.0000000;7680.0000000;7761.0000000;846826
20140514;00:00;7776.0000000;7994.0000000;7719.0000000;7937.0000000;597332
20140515;00:00;7922.0000000;7990.0000000;7666.0000000;7692.0000000;837802
20140516;00:00;7688.0000000;7733.0000000;7611.0000000;7686.0000000;763848
20140519;00:00;7680.0000000;7947.0000000;7675.0000000;7911.0000000;730948
20140520;00:00;7911.0000000;8081.0000000;7822.0000000;8024.0000000;777472
20140521;00:00;8022.0000000;8179.0000000;7878.0000000;8132.0000000;949202
20140522;00:00;8145.0000000;8190.0000000;7966.0000000;8019.0000000;608536
20140523;00:00;8020.0000000;8344.0000000;8009.0000000;8316.0000000;710083
20140526;00:00;8310.0000000;8505.0000000;8291.0000000;8381.0000000;564427
20140527;00:00;8381.0000000;8417.0000000;8101.0000000;8163.0000000;704555
20140528;00:00;8163.0000000;8303.0000000;8114.0000000;8280.0000000;632649
20140529;00:00;8282.0000000;8363.0000000;8161.0000000;8340.0000000;604083
20140530;00:00;8338.0000000;8338.0000000;8145.0000000;8226.0000000;594042
20140602;00:00;8226.0000000;8496.0000000;7902.0000000;8208.0000000;775628
20140603;00:00;8216.0000000;8450.0000000;8200.0000000;8405.0000000;651808
20140604;00:00;8407.0000000;8579.0000000;8356.0000000;8523.0000000;588287
20140605;00:00;8521.0000000;8639.0000000;8416.0000000;8495.0000000;726490
20140606;00:00;8499.0000000;8659.0000000;8360.0000000;8623.0000000;742453
20140609;00:00;8625.0000000;8694.0000000;8566.0000000;8635.0000000;470887
20140610;00:00;8628.0000000;8820.0000000;8509.0000000;8762.0000000;443477
20140611;00:00;8758.0000000;8785.0000000;8665.0000000;8714.0000000;58864
20140613;00:00;8713.0000000;8749.0000000;8500.0000000;8554.0000000;75287
20140616;00:00;8544.0000000;8705.0000000;8518.0000000;8603.0000000;614325
20140617;00:00;8603.0000000;8679.0000000;8453.0000000;8515.0000000;481645
20140618;00:00;8514.0000000;8609.0000000;8021.0000000;8585.0000000;572547
20140619;00:00;8589.0000000;8707.0000000;8556.0000000;8603.0000000;554160
20140620;00:00;8602.0000000;8630.0000000;8500.0000000;8549.0000000;412924
20140623;00:00;8549.0000000;8662.0000000;8464.0000000;8523.0000000;601388
20140624;00:00;8523.0000000;8790.0000000;8515.0000000;8708.0000000;714697
20140625;00:00;8710.0000000;8768.0000000;8509.0000000;8585.0000000;622573
20140626;00:00;8589.0000000;8637.0000000;8450.0000000;8564.0000000;502300
20140627;00:00;8558.0000000;8617.0000000;8513.0000000;8573.0000000;346763
20140630;00:00;8572.0000000;8599.0000000;8412.0000000;8481.0000000;448939
20140701;00:00;8487.0000000;8596.0000000;8403.0000000;8540.0000000;501583
20140702;00:00;8548.0000000;8729.0000000;8523.0000000;8713.0000000;463501
20140703;00:00;8708.0000000;8763.0000000;8629.0000000;8656.0000000;441241
20140704;00:00;8656.0000000;8693.0000000;8450.0000000;8519.0000000;358968
20140707;00:00;8510.0000000;8677.0000000;8493.0000000;8634.0000000;385955
20140708;00:00;8635.0000000;8779.0000000;8515.0000000;8571.0000000;587213
20140709;00:00;8571.0000000;8721.0000000;8521.0000000;8685.0000000;521042
20140710;00:00;8685.0000000;8717.0000000;8439.0000000;8546.0000000;639730
20140711;00:00;8546.0000000;8589.0000000;8476.0000000;8560.0000000;498704
20140714;00:00;8560.0000000;8622.0000000;8452.0000000;8473.0000000;441175
20140715;00:00;8473.0000000;8498.0000000;8314.0000000;8404.0000000;491974
20140716;00:00;8403.0000000;8535.0000000;8348.0000000;8469.0000000;611119
20140717;00:00;8469.0000000;8469.0000000;8030.0000000;8050.0000000;812895
20140718;00:00;8050.0000000;8189.0000000;8033.0000000;8131.0000000;593758
20140721;00:00;8132.0000000;8141.0000000;7712.0000000;7792.0000000;772954
20140722;00:00;7793.0000000;7970.0000000;7791.0000000;7921.0000000;764129
20140723;00:00;7923.0000000;7980.0000000;7726.0000000;7770.0000000;644657
20140724;00:00;7773.0000000;7888.0000000;7668.0000000;7734.0000000;776773
20140725;00:00;7736.0000000;7778.0000000;7577.0000000;7583.0000000;610014
20140728;00:00;7579.0000000;7579.0000000;7335.0000000;7413.0000000;609103
20140729;00:00;7409.0000000;7536.0000000;7279.0000000;7331.0000000;949164
20140730;00:00;7334.0000000;7658.0000000;7301.0000000;7454.0000000;958244
20140731;00:00;7453.0000000;7598.0000000;7323.0000000;7350.0000000;683295
20140801;00:00;7350.0000000;7415.0000000;7213.0000000;7294.0000000;748740
20140804;00:00;7296.0000000;7450.0000000;7260.0000000;7432.0000000;577204
20140805;00:00;7427.0000000;7427.0000000;7175.0000000;7208.0000000;668216
20140806;00:00;7200.0000000;7210.0000000;6900.0000000;6908.0000000;1157166
20140807;00:00;6906.0000000;7008.0000000;6673.0000000;6955.0000000;1235590
20140808;00:00;6952.0000000;7193.0000000;6881.0000000;7176.0000000;961323
20140811;00:00;7175.0000000;7494.0000000;7164.0000000;7459.0000000;868632
20140812;00:00;7464.0000000;7570.0000000;7333.0000000;7369.0000000;864609
20140813;00:00;7375.0000000;7561.0000000;7342.0000000;7479.0000000;764549
20140814;00:00;7486.0000000;7628.0000000;7476.0000000;7530.0000000;768597
20140815;00:00;7537.0000000;7645.0000000;7377.0000000;7451.0000000;867210
20140818;00:00;7453.0000000;7636.0000000;7453.0000000;7595.0000000;613774
20140819;00:00;7600.0000000;7658.0000000;7550.0000000;7618.0000000;564763
20140820;00:00;7618.0000000;7771.0000000;7553.0000000;7741.0000000;613091
20140821;00:00;7738.0000000;7896.0000000;7711.0000000;7854.0000000;531386
20140822;00:00;7861.0000000;7925.0000000;7708.0000000;7864.0000000;710655
20140825;00:00;7866.0000000;8000.0000000;7861.0000000;7898.0000000;525214
20140826;00:00;7897.0000000;7922.0000000;7755.0000000;7830.0000000;527924
20140827;00:00;7830.0000000;7874.0000000;7785.0000000;7825.0000000;447953
20140828;00:00;7826.0000000;7826.0000000;7478.0000000;7513.0000000;1134856
20140829;00:00;7510.0000000;7527.0000000;7266.0000000;7301.0000000;979287
20140901;00:00;7323.0000000;7523.0000000;7275.0000000;7399.0000000;1028049
20140902;00:00;7386.0000000;7474.0000000;7315.0000000;7428.0000000;714852
20140903;00:00;7426.0000000;7897.0000000;7396.0000000;7870.0000000;1334294
20140904;00:00;7875.0000000;8014.0000000;7734.0000000;7867.0000000;929736
20140905;00:00;7869.0000000;8144.0000000;7858.0000000;8044.0000000;988125
20140908;00:00;8048.0000000;8059.0000000;7842.0000000;7899.0000000;656471
20140909;00:00;7893.0000000;8034.0000000;7871.0000000;7883.0000000;564790
20140910;00:00;7990.0000000;8066.0000000;7935.0000000;8030.0000000;35517
20140911;00:00;8038.0000000;8095.0000000;7721.0000000;7755.0000000;137498
20140912;00:00;7740.0000000;7920.0000000;7659.0000000;7811.0000000;458171
20140915;00:00;7803.0000000;7839.0000000;7673.0000000;7705.0000000;621258
20140916;00:00;7715.0000000;8048.0000000;7700.0000000;7970.0000000;920413
20140917;00:00;7970.0000000;8044.0000000;7788.0000000;7993.0000000;850352
20140918;00:00;7994.0000000;8065.0000000;7817.0000000;7862.0000000;808430
20140919;00:00;7874.0000000;7983.0000000;7795.0000000;7867.0000000;824002
20140922;00:00;7854.0000000;7905.0000000;7686.0000000;7731.0000000;622866
20140923;00:00;7732.0000000;7933.0000000;7732.0000000;7920.0000000;571370
20140924;00:00;7921.0000000;8088.0000000;7910.0000000;8080.0000000;625303
20140925;00:00;8081.0000000;8142.0000000;7867.0000000;7892.0000000;687497
20140926;00:00;7886.0000000;7990.0000000;7805.0000000;7977.0000000;730321
20140929;00:00;7970.0000000;7970.0000000;7750.0000000;7801.0000000;784895
20140930;00:00;7806.0000000;7864.0000000;7604.0000000;7641.0000000;961332
20141001;00:00;7640.0000000;7744.0000000;7493.0000000;7515.0000000;709081
20141002;00:00;7520.0000000;7615.0000000;7377.0000000;7484.0000000;927656
20141003;00:00;7486.0000000;7599.0000000;7427.0000000;7577.0000000;618925
20141006;00:00;7575.0000000;7777.0000000;7540.0000000;7742.0000000;717113
20141007;00:00;7745.0000000;7769.0000000;7596.0000000;7603.0000000;545324
20141008;00:00;7603.0000000;7637.0000000;7456.0000000;7618.0000000;723766
20141009;00:00;7618.0000000;7678.0000000;7401.0000000;7417.0000000;820315
20141010;00:00;7407.0000000;7506.0000000;7310.0000000;7453.0000000;887744
20141013;00:00;7444.0000000;7626.0000000;7375.0000000;7506.0000000;905985
20141014;00:00;7510.0000000;7641.0000000;7471.0000000;7493.0000000;727816
20141015;00:00;7501.0000000;7552.0000000;7327.0000000;7439.0000000;705875
20141016;00:00;7446.0000000;7505.0000000;7196.0000000;7294.0000000;1036220
20141017;00:00;7290.0000000;7509.0000000;7244.0000000;7416.0000000;804755
20141020;00:00;7411.0000000;7490.0000000;7273.0000000;7348.0000000;663641
20141021;00:00;7342.0000000;7415.0000000;7226.0000000;7379.0000000;788894
20141022;00:00;7382.0000000;7427.0000000;7211.0000000;7257.0000000;683144
20141023;00:00;7251.0000000;7304.0000000;7177.0000000;7248.0000000;779014
20141024;00:00;7248.0000000;7456.0000000;7185.0000000;7445.0000000;589293
20141027;00:00;7440.0000000;7470.0000000;7310.0000000;7388.0000000;657218
20141028;00:00;7396.0000000;7521.0000000;7362.0000000;7504.0000000;543627
20141029;00:00;7503.0000000;7577.0000000;7440.0000000;7472.0000000;660328
20141030;00:00;7471.0000000;7633.0000000;7436.0000000;7584.0000000;969847
20141031;00:00;7596.0000000;7774.0000000;7596.0000000;7651.0000000;771901
20141103;00:00;7655.0000000;7748.0000000;7628.0000000;7635.0000000;305712
20141105;00:00;7636.0000000;7680.0000000;7573.0000000;7676.0000000;660357
20141106;00:00;7670.0000000;7764.0000000;7523.0000000;7590.0000000;712007
20141107;00:00;7577.0000000;7832.0000000;7510.0000000;7672.0000000;991170
20141110;00:00;7673.0000000;7877.0000000;7673.0000000;7833.0000000;682151
20141111;00:00;7835.0000000;7937.0000000;7741.0000000;7819.0000000;663072
20141112;00:00;7814.0000000;7824.0000000;7685.0000000;7727.0000000;591347
20141113;00:00;7720.0000000;7730.0000000;7396.0000000;7437.0000000;709708
20141114;00:00;7437.0000000;7532.0000000;7377.0000000;7502.0000000;561847
20141117;00:00;7491.0000000;7567.0000000;7377.0000000;7502.0000000;497152
20141118;00:00;7501.0000000;7599.0000000;7407.0000000;7552.0000000;599296
20141119;00:00;7570.0000000;7618.0000000;7433.0000000;7476.0000000;520434
